Jeu,Algo,Structure,TouteUnif,Iteration,Temps_Pretraitement,Temps_Total,RAM_Pic_Mo,CPU_Percent,Nb_Unifications
jeu1,robinson,ensemble,False,10,0.029438292025588453,0.0850481249508448,0.6257247924804688,99.7,7
jeu2,robinson,liste,True,1,0.0024101249873638153,3.054446417023428,13.406706809997559,100.0,24876
jeu2,robinson,liste,True,2,0.001967917021829635,3.078891083947383,13.406851768493652,100.0,24876
jeu2,robinson,liste,True,3,0.0019882500055246055,3.096318666008301,13.406706809997559,100.0,24876
jeu2,robinson,liste,True,4,0.002069749985821545,3.0916516249999404,13.407286643981934,100.0,24876
jeu2,robinson,liste,True,5,0.0022982910159043968,3.075664500007406,13.406851768493652,100.0,24876
jeu2,robinson,liste,True,6,0.002150750020518899,3.098745791008696,13.407286643981934,100.0,24876
jeu2,robinson,liste,True,7,0.002251707948744297,3.0954684169846587,13.407431602478027,100.0,24876
jeu2,robinson,liste,True,8,0.0020695000421255827,3.123621833976358,13.407286643981934,100.0,24876
jeu2,robinson,liste,True,9,0.0019979579956270754,3.10476816596929,13.406706809997559,100.0,24876
jeu2,robinson,liste,True,10,0.002141416014637798,3.141712667013053,13.406561851501465,100.0,24876
jeu2,robinson,liste,False,1,0.002374166972003877,0.013747499964665622,1.5534658432006836,99.4,9
jeu2,robinson,liste,False,2,0.0023644170141778886,0.013935916998889297,1.5534658432006836,99.3,9
jeu2,robinson,liste,False,3,0.002130625012796372,0.013380999967921525,1.5534658432006836,99.4,9
jeu2,robinson,liste,False,4,0.0024972910177893937,0.013896542019210756,1.5535879135131836,99.4,9
jeu2,robinson,liste,False,5,0.0022718749823980033,0.013883625040762126,1.5535879135131836,99.5,9
jeu2,robinson,liste,False,6,0.0022190000163391232,0.013609667017590255,1.5534658432006836,99.5,9
jeu2,robinson,liste,False,7,0.0022639589733444154,0.01369079202413559,1.553572654724121,99.6,9
jeu2,robinson,liste,False,8,0.0021476669935509562,0.013807582959998399,1.553572654724121,99.4,9
jeu2,robinson,liste,False,9,0.0020420420332811773,0.013194166996981949,1.5535879135131836,99.4,9
jeu2,robinson,liste,False,10,0.0021641249768435955,0.013897458033170551,1.5535879135131836,99.6,9
jeu2,robinson,dictionnaire,True,1,0.007267541019245982,3.0319237079820596,13.445045471191406,100.0,24876
jeu2,robinson,dictionnaire,True,2,0.007429375022184104,3.074753916996997,13.444900512695312,100.0,24876
jeu2,robinson,dictionnaire,True,3,0.0073926670011132956,3.0462179169990122,13.445335388183594,100.0,24876
jeu2,robinson,dictionnaire,True,4,0.007867791980970651,3.0599509999738075,13.445045471191406,100.0,24876
jeu2,robinson,dictionnaire,True,5,0.007301499950699508,3.005575457995292,13.444900512695312,100.0,24876
jeu2,robinson,dictionnaire,True,6,0.006939207960385829,3.0929227500455454,13.444900512695312,100.0,24876
jeu2,robinson,dictionnaire,True,7,0.0075880420044995844,3.064376207999885,13.4451904296875,100.0,24876
jeu2,robinson,dictionnaire,True,8,0.006631667027249932,3.0135488329688087,13.444900512695312,100.0,24876
jeu2,robinson,dictionnaire,True,9,0.008578540990129113,3.0588919169967994,13.445480346679688,100.0,24876
jeu2,robinson,dictionnaire,True,10,0.007661791983991861,3.2671022080467083,13.445045471191406,99.6,24876
jeu2,robinson,dictionnaire,False,1,0.006928500020876527,0.022161875036545098,1.5916900634765625,99.6,9
jeu2,robinson,dictionnaire,False,2,0.007816000026650727,0.024073040985967964,1.5916900634765625,99.4,9
jeu2,robinson,dictionnaire,False,3,0.007551625021733344,0.02301633299794048,1.5916748046875,99.5,9
jeu2,robinson,dictionnaire,False,4,0.007492958044167608,0.02450300002237782,1.5915679931640625,99.2,9
jeu2,robinson,dictionnaire,False,5,0.006613874982576817,0.023038042010739446,1.5915679931640625,99.6,9
jeu2,robinson,dictionnaire,False,6,0.006659917009528726,0.02260875003412366,1.5916748046875,99.2,9
jeu2,robinson,dictionnaire,False,7,0.006738582975231111,0.02189529105089605,1.5916748046875,99.6,9
jeu2,robinson,dictionnaire,False,8,0.00710933399386704,0.022880167001858354,1.5915679931640625,99.4,9
jeu2,robinson,dictionnaire,False,9,0.007627416984178126,0.025994625000748783,1.5916748046875,99.1,9
jeu2,robinson,dictionnaire,False,10,0.00753004098078236,0.024021791003178805,1.5916748046875,99.4,9
jeu2,robinson,ensemble,True,1,0.17627845896640792,1.4749346249736845,13.84842586517334,100.0,24876
jeu2,robinson,ensemble,True,2,0.1686632499913685,1.479148625046946,13.848578453063965,100.0,24876
jeu2,robinson,ensemble,True,3,0.1735408750246279,1.4832005829666741,13.849493980407715,100.0,24876
jeu2,robinson,ensemble,True,4,0.17870741605293006,1.494303499988746,13.848280906677246,100.0,24876
jeu2,robinson,ensemble,True,5,0.17880725004943088,1.4986704160110094,13.849188804626465,100.0,24876
jeu2,robinson,ensemble,True,6,0.17490849999012426,1.4627837499720044,13.848135948181152,100.0,24876
jeu2,robinson,ensemble,True,7,0.1787173330085352,1.4890505830408074,13.84824275970459,100.0,24876
jeu2,robinson,ensemble,True,8,0.17498383298516273,1.4807317910017446,13.847594261169434,100.0,24876
jeu2,robinson,ensemble,True,9,0.18380749999778345,1.4831456249812618,13.847990989685059,100.0,24876
jeu2,robinson,ensemble,True,10,0.17758666700683534,1.4584512910223566,13.848525047302246,100.0,24876
jeu2,robinson,ensemble,False,1,0.17430875002173707,0.36719370901118964,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,2,0.17432691698195413,0.36508962494554,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,3,0.172262416977901,0.36539762502070516,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,4,0.18079733301419765,0.37483841698849574,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,5,0.17712962499354035,0.36901237501297146,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,6,0.17198691598605365,0.35676266701193526,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,7,0.1755590839893557,0.36355070798890665,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,8,0.17067658301675692,0.34519854199606925,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,9,0.18071812501875684,0.368926958006341,2.5006561279296875,99.9,9
jeu2,robinson,ensemble,False,10,0.1692555420449935,0.3530672499909997,2.5006561279296875,99.9,9
jeu3,robinson,liste,True,1,0.024025166989304125,44.047574165975675,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,2,0.02485858299769461,44.60931858298136,169.41766262054443,99.8,146118
jeu3,robinson,liste,True,3,0.02483200002461672,44.47971475002123,169.41766262054443,99.8,146118
jeu3,robinson,liste,True,4,0.023616083024535328,43.240216915961355,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,5,0.02440595900407061,43.0898067500093,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,6,0.023776500020176172,43.179655459010974,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,7,0.024081750016193837,42.74522654199973,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,8,0.024548000015784055,43.225309458968695,169.41766262054443,100.0,146118
jeu3,robinson,liste,True,9,0.023146916995756328,44.10123425000347,169.41766262054443,99.7,146118
jeu3,robinson,liste,True,10,0.025145457999315113,44.383541250019334,169.41766262054443,100.0,146118
jeu3,robinson,liste,False,1,0.023298541957046837,2.7320123329991475,16.349387168884277,100.0,8
jeu3,robinson,liste,False,2,0.023498333001043648,2.6650164159946144,16.349387168884277,100.0,8
jeu3,robinson,liste,False,3,0.026209833042230457,2.699072832998354,16.349387168884277,100.0,8
jeu3,robinson,liste,False,4,0.02406612498452887,2.6855331249535084,16.349387168884277,100.0,8
jeu3,robinson,liste,False,5,0.02371354098431766,2.6700753750046715,16.349387168884277,100.0,8
jeu3,robinson,liste,False,6,0.022816125012468547,2.719723917020019,16.349387168884277,100.0,8
jeu3,robinson,liste,False,7,0.023899457999505103,2.667379666992929,16.349791526794434,100.0,8
jeu3,robinson,liste,False,8,0.023875208047684282,2.723150292003993,16.349387168884277,100.0,8
jeu3,robinson,liste,False,9,0.02327020902885124,2.7249132090364583,16.349387168884277,100.0,8
jeu3,robinson,liste,False,10,0.023976583033800125,2.764438957965467,16.349387168884277,100.0,8
jeu3,robinson,dictionnaire,True,1,0.07766208401881158,44.858402667043265,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,2,0.08196512499125674,44.4138588339556,169.8300018310547,99.9,146118
jeu3,robinson,dictionnaire,True,3,0.08175808296073228,45.99630429095123,169.8300018310547,99.3,146118
jeu3,robinson,dictionnaire,True,4,0.08446345804259181,43.18848145799711,169.8300018310547,99.9,146118
jeu3,robinson,dictionnaire,True,5,0.07440208300249651,42.67770699999528,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,6,0.0735474579851143,42.71150104200933,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,7,0.07815333298640326,43.034131708031055,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,8,0.07013533299323171,42.54532350000227,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,9,0.07330804201774299,42.322973374975845,169.8300018310547,100.0,146118
jeu3,robinson,dictionnaire,True,10,0.07566645904444158,44.04817387502408,169.8300018310547,99.3,146118
jeu3,robinson,dictionnaire,False,1,0.07400595798389986,2.695704542042222,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,2,0.07819833303801715,2.714992915978655,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,3,0.07233262498630211,2.6413761660223827,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,4,0.16285575000802055,2.9502549580065534,16.76172637939453,99.7,8
jeu3,robinson,dictionnaire,False,5,0.0794407919747755,2.716587957984302,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,6,0.07932924997294322,2.7241216249531135,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,7,0.07498304097680375,2.698956875014119,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,8,0.06995983404340222,2.6626252499991097,16.76172637939453,100.0,8
jeu3,robinson,dictionnaire,False,9,0.07605070801218972,2.7022851249785163,16.762130737304688,100.0,8
jeu3,robinson,dictionnaire,False,10,0.07501983299152926,2.679746584035456,16.76172637939453,100.0,8
jeu3,robinson,ensemble,True,1,3.3721009169821627,25.385404292028397,185.0708532333374,100.0,146118
jeu3,robinson,ensemble,True,2,3.3773315419675782,25.201990541012492,185.07144832611084,100.0,146118
jeu3,robinson,ensemble,True,3,3.346866959007457,25.13826620898908,185.07237148284912,100.0,146118
jeu3,robinson,ensemble,True,4,3.3344266249914654,24.914256791991647,185.07096004486084,100.0,146118
jeu3,robinson,ensemble,True,5,3.4057366250199266,25.548324208008125,185.0721197128296,100.0,146118
jeu3,robinson,ensemble,True,6,3.8081819590297528,25.96189862501342,185.07289028167725,98.9,146118
jeu3,robinson,ensemble,True,7,3.3844971249927767,25.357600999996066,185.07142543792725,100.0,146118
jeu3,robinson,ensemble,True,8,3.282953959016595,24.97745233302703,185.07245540618896,100.0,146118
jeu3,robinson,ensemble,True,9,3.379088875022717,25.290083582978696,185.07240200042725,100.0,146118
jeu3,robinson,ensemble,True,10,3.346228333946783,25.22303141601151,185.071852684021,100.0,146118
jeu3,robinson,ensemble,False,1,3.332458167045843,7.959496665978804,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,2,3.378794249962084,8.116988458030391,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,3,3.401302125013899,8.134821166051552,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,4,3.3918127919896506,8.172888458007947,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,5,3.6594762089662254,8.385252416948788,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,6,3.3481126660481095,8.049286207999103,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,7,3.4426223750342615,8.190635957987979,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,8,3.3289117499953136,8.113508499984164,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,9,3.356507375021465,8.087787416996434,48.00065612792969,100.0,8
jeu3,robinson,ensemble,False,10,3.383025582996197,8.082514083012938,48.00065612792969,100.0,8
jeu4,robinson,liste,True,1,0.00020962499547749758,0.6396338330232538,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,2,0.00020899996161460876,0.6380586249870248,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,3,0.00020808400586247444,0.6444688750198111,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,4,0.0002114999806508422,0.6368345840019174,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,5,0.00022354198154062033,0.633101167040877,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,6,0.00022033299319446087,0.6369101659511216,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,7,0.00022787501802667975,0.6369788750307634,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,8,0.000200167007278651,0.6414733339915983,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,9,0.00022204197011888027,0.6362289169919677,1.1982030868530273,100.0,1166
jeu4,robinson,liste,True,10,0.00021587504306808114,0.6349354170379229,1.1982030868530273,100.0,1166
jeu4,robinson,liste,False,1,0.00022425001952797174,0.27945816598366946,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,2,0.00021887500770390034,0.283232833025977,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,3,0.00021266599651426077,0.28167720895726234,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,4,0.00020704197231680155,0.2864660000195727,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,5,0.00021420797565951943,0.28825445799157023,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,6,0.00022566597908735275,0.28302437503589317,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,7,0.00022204202832654119,0.28046749997884035,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,8,0.00022295903181657195,0.28295345895458013,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,9,0.0001985830022022128,0.28165658295620233,0.20755672454833984,99.9,5
jeu4,robinson,liste,False,10,0.00021908298367634416,0.2811043330002576,0.20755672454833984,99.9,5
jeu4,robinson,dictionnaire,True,1,0.0007842920022085309,0.6332934169913642,1.20123291015625,99.9,1166
jeu4,robinson,dictionnaire,True,2,0.0007857079617679119,0.6697141249896958,1.20123291015625,99.1,1166
jeu4,robinson,dictionnaire,True,3,0.0008077920065261424,0.6326784999691881,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,4,0.0007774169789627194,0.6239131250185892,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,5,0.0008374999742954969,0.6270965409930795,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,6,0.000727917009498924,0.6298570830258541,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,7,0.0007888749823905528,0.6320161250187084,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,8,0.0007815830176696181,0.634692209016066,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,9,0.0007949589635245502,0.6227508330484852,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,True,10,0.0008484580321237445,0.6291791669791564,1.20123291015625,100.0,1166
jeu4,robinson,dictionnaire,False,1,0.0008559169946238399,0.2800971659598872,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,2,0.0008219999726861715,0.28072320902720094,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,3,0.0007623329875059426,0.2817479580407962,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,4,0.0007197919767349958,0.2856216249638237,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,5,0.0007942499942146242,0.2794729170273058,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,6,0.0007805840577930212,0.280973625020124,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,7,0.0007391669787466526,0.2796474170172587,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,8,0.0007333749672397971,0.2812940829899162,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,9,0.0007692090002819896,0.28186295804334804,0.21041107177734375,99.9,5
jeu4,robinson,dictionnaire,False,10,0.0007635420188307762,0.2803346249856986,0.21041107177734375,99.9,5
jeu4,robinson,ensemble,True,1,0.08618445799220353,0.48284041695296764,1.529341697692871,99.9,1166
jeu4,robinson,ensemble,True,2,0.08899762504734099,0.49103029095567763,1.5278615951538086,99.9,1166
jeu4,robinson,ensemble,True,3,0.0855255420319736,0.47961195796960965,1.5279150009155273,99.9,1166
jeu4,robinson,ensemble,True,4,0.08712737500900403,0.48590766603592783,1.5289678573608398,99.9,1166
jeu4,robinson,ensemble,True,5,0.08581458398839459,0.481042375031393,1.5291204452514648,99.9,1166
jeu4,robinson,ensemble,True,6,0.08409262500936165,0.4773627920076251,1.5282201766967773,99.9,1166
jeu4,robinson,ensemble,True,7,0.08630787499714643,0.48610845796065405,1.5284948348999023,99.9,1166
jeu4,robinson,ensemble,True,8,0.08706279203761369,0.48904220800613984,1.5290288925170898,99.9,1166
jeu4,robinson,ensemble,True,9,0.08583554200595245,0.480529457970988,1.5311498641967773,99.9,1166
jeu4,robinson,ensemble,True,10,0.0861008750507608,0.4820924579980783,1.5299978256225586,99.9,1166
jeu4,robinson,ensemble,False,1,0.08495866600424051,0.3182967499596998,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,2,0.08469766605412588,0.3162529999972321,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,3,0.08708908298285678,0.32767770800273865,0.6262054443359375,99.8,5
jeu4,robinson,ensemble,False,4,0.08489820902468637,0.31903012498514727,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,5,0.08595062501262873,0.32154620898654684,0.6262054443359375,99.8,5
jeu4,robinson,ensemble,False,6,0.08551141701173037,0.3170768750132993,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,7,0.08736512501491234,0.3310653750086203,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,8,0.08750804100418463,0.3440014169900678,0.6262054443359375,98.3,5
jeu4,robinson,ensemble,False,9,0.08601479098433629,0.31415970803936943,0.6262054443359375,99.9,5
jeu4,robinson,ensemble,False,10,0.08670420898124576,0.3307948340079747,0.6262054443359375,99.8,5
jeu5,robinson,liste,True,1,0.002531500009354204,7.85209933295846,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,2,0.0024666250101290643,7.7745973750134,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,3,0.0024584169732406735,7.711966582981404,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,4,0.0026455000042915344,7.665256208041683,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,5,0.002515791973564774,7.7338109579868615,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,6,0.0025086249806918204,7.736528709006961,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,7,0.00244583300082013,7.715455917001236,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,8,0.0021808749879710376,6.799095207999926,15.692122459411621,100.0,13595
jeu5,robinson,liste,True,9,0.001925166987348348,7.027651333017275,15.692122459411621,98.9,13595
jeu5,robinson,liste,True,10,0.0023622920271009207,6.672527665970847,15.692122459411621,100.0,13595
jeu5,robinson,liste,False,1,0.0021793749765492976,0.719836208038032,1.5728368759155273,99.9,7
jeu5,robinson,liste,False,2,0.002031959011219442,0.7284249169752002,1.5728368759155273,100.0,7
jeu5,robinson,liste,False,3,0.002033083001151681,0.7266118749976158,1.572829246520996,100.0,7
jeu5,robinson,liste,False,4,0.002034457982517779,0.7269075830117799,1.5782995223999023,100.0,7
jeu5,robinson,liste,False,5,0.002201792027335614,0.7317235830123536,1.5800848007202148,100.0,7
jeu5,robinson,liste,False,6,0.002156624977942556,0.7130743750021793,1.5782995223999023,100.0,7
jeu5,robinson,liste,False,7,0.002403708000201732,0.7139182920218445,1.5800848007202148,100.0,7
jeu5,robinson,liste,False,8,0.0022886249935254455,0.7313192909932695,1.5753545761108398,100.0,7
jeu5,robinson,liste,False,9,0.002222415991127491,0.71819304197561,1.5800848007202148,100.0,7
jeu5,robinson,liste,False,10,0.002070208021905273,0.7113157919957303,1.5782995223999023,100.0,7
jeu5,robinson,dictionnaire,True,1,0.007154749997425824,6.638095624977723,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,2,0.008130500034894794,6.568300999992061,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,3,0.0071692089550197124,6.557989416993223,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,4,0.006787457969039679,6.614787583996076,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,5,0.0068196249776519835,6.661269792006351,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,6,0.007568667002487928,6.616151374997571,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,7,0.00700258300639689,6.681029291998129,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,8,0.007607959036249667,6.549390332947951,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,9,0.006953708012588322,6.598733250051737,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,True,10,0.006817042012698948,6.612642708001658,15.730400085449219,100.0,13595
jeu5,robinson,dictionnaire,False,1,0.006870667042676359,0.7152564999996684,1.6181869506835938,100.0,7
